byz,rounds
0.15,367
0.15,1000
0.15,1000
0.15,81
0.15,461
0.15,1000
0.15,1000
0.15,354
0.15,1000
0.15,249
0.15,1000
0.15,643
0.15,1000
0.15,1000
0.15,1000
0.15,1000
0.15,901
0.15,577
0.15,500
0.15,1000
0.15,966
0.15,157
0.15,1000
0.15,218
0.15,1000
0.15,1000
0.15,874
0.15,1000
0.15,1000
0.15,743
0.15,1000
0.15,410
0.15,1000
0.15,1000
0.15,636
0.15,1000
0.15,660
0.15,1000
0.15,1000
0.15,364
0.15,836
0.15,339
0.15,1000
0.15,683
0.15,1000
0.15,1000
0.15,684
0.15,922
0.15,1000
0.15,137
0.15,1000
0.15,1000
0.15,125
0.15,1000
0.15,640
0.15,1000
0.15,213
0.15,1000
0.15,1000
0.15,171
0.15,355
0.15,990
0.15,706
0.15,1000
0.15,106
0.15,1000
0.15,466
0.15,259
0.15,1000
0.15,506
0.15,1000
0.15,1000
0.15,288
0.15,732
0.15,1000
0.15,464
0.15,752
0.15,1000
0.15,105
0.15,194
0.15,587
0.15,136
0.15,677
0.15,185
0.15,193
0.15,285
0.15,1000
0.15,205
0.15,246
0.15,1000
0.15,1000
0.15,162
0.15,840
0.15,1000
0.15,264
0.15,1000
0.15,1000
0.15,1000
0.15,774
0.15,444
0.15,1000
0.15,1000
0.15,1000
0.15,997
0.15,1000
0.15,1000
0.15,1000
0.15,180
0.15,1000
0.15,1000
0.15,117
0.15,786
0.15,1000
0.15,1000
0.15,1000
0.15,501
0.15,241
0.15,257
0.15,164
0.15,1000
0.15,876
0.15,902
0.15,1000
0.15,986
0.15,1000
0.15,191
0.15,541
0.15,428
0.15,1000
0.15,1000
0.15,1000
0.15,126
0.15,462
0.15,331
0.15,370
0.15,678
0.15,378
0.15,1000
0.15,118
0.15,1000
0.15,1000
0.15,1000
0.15,185
0.15,310
0.15,1000
0.15,1000
0.15,488
0.15,467
0.15,541
0.15,1000
0.15,191
0.15,231
0.15,707
0.15,713
0.15,1000
0.15,877
0.15,472
0.15,1000
0.15,792
0.15,1000
0.15,989
0.15,221
0.15,468
0.15,1000
0.15,256
0.15,172
0.15,136
0.15,1000
0.15,303
0.15,479
0.15,391
0.15,185
0.15,869
0.15,1000
0.15,568
0.15,1000
0.15,1000
0.15,1000
0.15,402
0.15,1000
0.15,1000
0.15,838
0.15,1000
0.15,1000
0.15,1000
0.15,1000
0.15,774
0.15,1000
0.15,805
0.15,102
0.15,1000
0.15,1000
0.15,753
0.15,472
0.15,1000
0.15,1000
0.15,87
0.15,1000
0.15,535
0.15,1000
0.15,617
0.15,1000
0.15,1000
0.15,428
0.15,526
0.15,531
0.15,143
0.15,433
0.15,1000
0.15,1000
0.15,258
0.15,1000
0.15,1000
0.15,1000
0.15,1000
0.15,1000
0.15,515
0.15,418
0.15,841
0.15,475
0.15,593
0.15,1000
0.15,1000
0.15,778
0.15,479
0.15,1000
0.15,976
0.15,1000
0.15,1000
0.15,698
0.15,1000
0.15,282
0.15,477
0.15,876
0.15,492
0.15,891
0.15,136
0.15,839
0.15,1000
0.15,768
0.15,721
0.15,1000
0.15,490
0.15,1000
0.15,1000
0.15,188
0.15,1000
0.15,223
0.15,423
0.15,375
0.15,227
0.15,1000
0.15,1000
0.15,524
0.15,1000
0.15,1000
0.15,708
0.15,747
0.15,1000
0.15,1000
0.15,99
0.15,1000
0.15,1000
0.15,923
0.15,1000
0.15,459
0.15,1000
0.15,558
0.15,748
0.15,116
0.15,481
0.15,330
0.15,977
0.15,620
0.15,251
0.15,220
0.15,715
0.15,1000
0.15,1000
0.15,1000
0.15,682
0.15,692
0.15,390
0.15,1000
0.15,1000
0.15,1000
0.15,1000
0.15,1000
0.15,1000
0.15,1000
0.15,1000
0.15,1000
0.15,107
0.15,1000
0.15,780
0.15,442
0.15,1000
0.15,1000
0.15,979
0.15,334
0.15,1000
0.15,332
0.15,1000
0.15,89
0.15,653
0.15,628
0.15,107
0.15,524
0.15,699
0.15,1000
0.15,980
0.15,1000
0.15,1000
0.15,897
0.15,1000
0.15,1000
0.15,1000
0.15,384
0.15,798
0.15,782
0.15,556
0.15,1000
0.15,1000
0.15,449
0.15,1000
0.15,1000
0.15,716
0.15,1000
0.15,862
0.15,1000
0.15,260
0.15,361
0.15,679
0.15,693
0.15,206
0.15,1000
0.15,815
0.15,1000
0.15,587
0.15,1000
0.15,1000
0.15,931
0.15,1000
0.15,1000
0.15,885
0.15,672
0.15,501
0.15,1000
0.15,1000
0.15,429
0.15,1000
0.15,1000
0.15,1000
0.15,1000
0.15,941
0.15,1000
0.15,236
0.15,1000
0.15,1000
0.15,1000
0.15,1000
0.15,333
0.15,882
0.15,1000
0.15,172
0.15,704
0.15,1000
0.15,717
0.15,1000
0.15,217
0.15,490
0.15,1000
0.15,395
0.15,512
0.15,548
0.15,1000
0.15,948
0.15,90
0.15,676
0.15,293
0.15,1000
0.15,1000
0.15,284
0.15,767
0.15,418
0.15,83
0.15,1000
0.15,1000
